"respondent_id","district","poll_id","w_lv","w_rv","birthright_citizenship","check_or_support"
481,"az02","az02-1",0.4929,0.3588,NA,"Check"
482,"az02","az02-1",0.7931,0.5127,NA,"Support"
483,"az02","az02-1",1.7435,1.3852,NA,"Check"
484,"az02","az02-1",1.0647,0.8096,NA,"Check"
485,"az02","az02-1",0.884,0.6141,NA,"Check"
486,"az02","az02-1",1.243,1.4674,NA,"Support"
487,"az02","az02-1",1.0982,1.2621,NA,"Check"
488,"az02","az02-1",1.5247,2.36,NA,"Support"
489,"az02","az02-1",1.1027,0.6758,NA,"Support"
490,"az02","az02-1",1.3361,1.3126,NA,"Check"
491,"az02","az02-1",1.0237,0.6873,NA,"Support"
492,"az02","az02-1",0.9632,0.7286,NA,"Support"
493,"az02","az02-1",1.0134,0.7667,NA,"Support"
494,"az02","az02-1",1.1539,1.0167,NA,"Support"
495,"az02","az02-1",0.6392,0.4247,NA,"Check"
496,"az02","az02-1",1.2346,1.6966,NA,"Support"
497,"az02","az02-1",0.7625,0.604,NA,"Check"
498,"az02","az02-1",1.1951,0.8032,NA,"Support"
499,"az02","az02-1",1.4407,1.5395,NA,"Don't know"
500,"az02","az02-1",1.0043,0.661,NA,"Check"
501,"az02","az02-1",1.0056,0.8046,NA,"Check"
502,"az02","az02-1",0.7851,0.8007,NA,"Check"
503,"az06","az06-3",1.0087,0.7801,NA,NA
504,"az06","az06-3",1.3169,1.3742,NA,NA
505,"az06","az06-3",1.0776,0.844,NA,NA
506,"az06","az06-3",0.6411,0.4249,NA,NA
507,"az06","az06-3",1.2254,1.4238,NA,NA
508,"az06","az06-3",1.0871,0.8253,NA,NA
509,"az06","az06-3",1.0411,0.7605,NA,NA
510,"az06","az06-3",1.0935,0.8039,NA,NA
511,"az06","az06-3",0.7208,1.0421,NA,NA
512,"az06","az06-3",0.7642,0.5939,NA,NA
513,"az06","az06-3",1.2412,6.5604,NA,NA
514,"az06","az06-3",1.0388,0.6934,NA,NA
515,"az06","az06-3",1.2721,0.9024,NA,NA
516,"az06","az06-3",0.9039,0.6031,NA,NA
517,"az06","az06-3",0.6256,0.4498,NA,NA
518,"az06","az06-3",0.8144,0.508,NA,NA
519,"az06","az06-3",1.0885,0.9436,NA,NA
520,"az06","az06-3",0.9131,0.8936,NA,NA
521,"az06","az06-3",0.8412,0.5498,NA,NA
522,"az06","az06-3",0.9688,0.6574,NA,NA
523,"az06","az06-3",1.4293,4.6332,NA,NA
524,"az06","az06-3",1.1487,0.7084,NA,NA
525,"az06","az06-3",0.8651,0.4904,NA,NA
526,"az06","az06-3",0.9658,0.7305,NA,NA
527,"az06","az06-3",1.1989,5.3521,NA,NA
528,"az06","az06-3",0.9654,0.5918,NA,NA
529,"az06","az06-3",0.7298,0.4557,NA,NA
530,"az06","az06-3",1.146,1.1831,NA,NA
531,"az06","az06-3",0.6239,1.2901,NA,NA
532,"az06","az06-3",0.5998,0.3234,NA,NA
533,"az06","az06-3",0.7234,0.4661,NA,NA
534,"az06","az06-3",1.3618,0.9861,NA,NA
535,"az06","az06-3",1.1,0.7006,NA,NA
536,"az06","az06-3",1.0871,0.8253,NA,NA
537,"az06","az06-3",1.3395,0.9831,NA,NA
538,"az06","az06-3",1.1752,0.7303,NA,NA
539,"az06","az06-3",1.013,1.4324,NA,NA
540,"az06","az06-3",1.3017,1.2226,NA,NA
541,"az06","az06-3",0.9496,0.653,NA,NA
542,"az06","az06-3",1.1,0.9553,NA,NA
543,"az06","az06-3",1.13,1.0127,NA,NA
544,"az06","az06-3",1.0885,1.1553,NA,NA
545,"az06","az06-3",1.0147,1.1766,NA,NA
546,"az06","az06-3",1.1487,0.7084,NA,NA
547,"az06","az06-3",1.1169,0.9704,NA,NA
548,"az06","az06-3",1.0885,1.1876,NA,NA
549,"az06","az06-3",1.3551,1.7958,NA,NA
550,"az06","az06-3",0.8114,1.4405,NA,NA
551,"az06","az06-3",1.2721,1.1509,NA,NA
552,"az06","az06-3",1.1563,1.6019,NA,NA
553,"az06","az06-3",0.894,0.9283,NA,NA
554,"az06","az06-3",0.805,0.447,NA,NA
555,"az06","az06-3",0.7234,0.4661,NA,NA
556,"az06","az06-3",1.0439,0.7386,NA,NA
557,"az06","az06-3",0.7862,0.5113,NA,NA
558,"az06","az06-3",1.1563,1.3036,NA,NA
559,"az06","az06-3",1.2237,0.816,NA,NA
560,"az06","az06-3",0.8144,0.4608,NA,NA
561,"az06","az06-3",1.3395,0.9535,NA,NA
562,"az06","az06-3",1.2772,2.4442,NA,NA
563,"az06","az06-3",1.3594,1.04,NA,NA
564,"az06","az06-3",1.0439,0.7386,NA,NA
565,"az06","az06-3",1.2483,0.7771,NA,NA
566,"az06","az06-3",0.631,0.4398,NA,NA
567,"az06","az06-3",1.0144,0.8808,NA,NA
568,"az06","az06-3",1.2254,1.3216,NA,NA
569,"az06","az06-3",0.9018,0.582,NA,NA
570,"az06","az06-3",1.0294,0.7006,NA,NA
571,"az06","az06-3",1.1035,0.7582,NA,NA
572,"az06","az06-3",1.0439,0.7386,NA,NA
573,"az06","az06-3",0.7466,0.4698,NA,NA
574,"az06","az06-3",1.1008,1.2927,NA,NA
575,"az06","az06-3",0.9152,0.923,NA,NA
576,"az06","az06-3",1.2131,0.8345,NA,NA
577,"az06","az06-3",1.0028,0.7967,NA,NA
578,"az06","az06-3",1.0981,1.0558,NA,NA
579,"az06","az06-3",1.0294,0.7212,NA,NA
580,"az06","az06-3",1.122,5.3522,NA,NA
581,"az06","az06-3",0.9654,0.6054,NA,NA
582,"az06","az06-3",0.9714,0.6732,NA,NA
583,"az06","az06-3",0.7316,0.5267,NA,NA
584,"az06","az06-3",1.2752,1.0134,NA,NA
585,"az06","az06-3",0.7931,0.5067,NA,NA
586,"az06","az06-3",0.8031,0.7652,NA,NA
587,"az06","az06-3",0.9921,1.1255,NA,NA
588,"az06","az06-3",1.1035,0.7378,NA,NA
589,"az06","az06-3",0.7042,0.4447,NA,NA
590,"az06","az06-3",1.1933,1.3236,NA,NA
591,"az06","az06-3",0.5955,0.385,NA,NA
592,"az06","az06-3",0.7931,0.5,NA,NA
593,"az06","az06-3",0.8236,0.4952,NA,NA
594,"az06","az06-3",0.8011,0.7196,NA,NA
595,"az06","az06-3",0.7466,0.4698,NA,NA
596,"az06","az06-3",0.8714,0.5437,NA,NA
597,"az06","az06-3",1.3017,1.1058,NA,NA
598,"az06","az06-3",0.8511,0.5876,NA,NA
599,"az06","az06-3",0.7316,0.466,NA,NA
600,"az06","az06-3",1.0215,2.4765,NA,NA
601,"az06","az06-3",1.08,2.6364,NA,NA
602,"az06","az06-3",0.8019,1.4804,NA,NA
603,"az06","az06-3",1.1752,0.7303,NA,NA
604,"az06","az06-3",0.8651,0.4904,NA,NA
605,"az06","az06-3",0.9296,0.7112,NA,NA
606,"az06","az06-3",0.9173,0.4863,NA,NA
607,"az06","az06-3",0.5998,0.3262,NA,NA
608,"az06","az06-3",1.0776,0.844,NA,NA
609,"az06","az06-3",0.853,0.605,NA,NA
610,"az06","az06-3",1.0028,0.7693,NA,NA
611,"az06","az06-3",0.8331,0.4751,NA,NA
612,"az06","az06-3",0.8331,0.4751,NA,NA
613,"az06","az06-3",1.1089,0.7859,NA,NA
614,"az06","az06-3",1.0388,0.7324,NA,NA
615,"az06","az06-3",1.3169,1.9245,NA,NA
616,"az06","az06-3",1.0318,0.6837,NA,NA
617,"az06","az06-3",1.0776,0.844,NA,NA
618,"az06","az06-3",1.3131,1.4194,NA,NA
619,"az06","az06-3",1.2169,1.0854,NA,NA
620,"az06","az06-3",1.0439,0.7386,NA,NA
621,"az06","az06-3",1.3434,1.8245,NA,NA
622,"az06","az06-3",0.958,0.7377,NA,NA
623,"az06","az06-3",0.6887,0.438,NA,NA
624,"az06","az06-3",0.9552,0.878,NA,NA
625,"az06","az06-3",0.6887,0.438,NA,NA
626,"az06","az06-3",0.7663,0.9257,NA,NA
627,"az06","az06-3",0.8215,0.4506,NA,NA
628,"az06","az06-3",1.3568,6.5011,NA,NA
629,"az06","az06-3",1.0839,0.7682,NA,NA
630,"az06","az06-3",0.7941,0.6037,NA,NA
631,"az06","az06-3",0.9613,0.7195,NA,NA
632,"az06","az06-3",1.2299,2.2914,NA,NA
633,"az06","az06-3",0.8144,0.4608,NA,NA
634,"az06","az06-3",0.8011,0.7318,NA,NA
635,"az06","az06-3",1.0626,0.8486,NA,NA
636,"az06","az06-3",0.8196,0.582,NA,NA
637,"az06","az06-3",0.7862,0.5113,NA,NA
638,"az06","az06-3",1.1089,0.7859,NA,NA
639,"az06","az06-3",1.0776,0.844,NA,NA
640,"az06","az06-3",1.0858,3.8969,NA,NA
641,"az06","az06-3",0.7104,0.4382,NA,NA
642,"az06","az06-3",1.122,1.682,NA,NA
643,"az06","az06-3",0.7466,0.4698,NA,NA
644,"az06","az06-3",0.8436,0.6317,NA,NA
645,"az06","az06-3",0.8744,0.6668,NA,NA
646,"az06","az06-3",1.0839,0.7624,NA,NA
647,"az06","az06-3",0.7401,0.4805,NA,NA
648,"az06","az06-3",1.0236,0.5387,NA,NA
649,"az06","az06-3",1.3317,1.1415,NA,NA
650,"az06","az06-3",1.1035,0.7378,NA,NA
651,"az06","az06-3",1.2202,0.7538,NA,NA
652,"az06","az06-3",1.1712,2.5942,NA,NA
653,"az06","az06-3",0.8185,0.974,NA,NA
654,"az06","az06-3",1.5256,1.172,NA,NA
655,"az06","az06-3",1.0776,0.844,NA,NA
656,"az06","az06-3",0.7862,0.5113,NA,NA
657,"az06","az06-3",1.1918,2.0164,NA,NA
658,"az06","az06-3",0.785,0.7419,NA,NA
659,"az06","az06-3",1.0776,0.844,NA,NA
660,"az06","az06-3",0.7466,0.518,NA,NA
661,"az06","az06-3",1.3434,1.2477,NA,NA
662,"az06","az06-3",0.6025,0.4357,NA,NA
663,"az06","az06-3",1.1666,0.8789,NA,NA
664,"az06","az06-3",1.2173,0.9851,NA,NA
665,"az06","az06-3",1.1122,1.7687,NA,NA
666,"az06","az06-3",0.9227,0.7013,NA,NA
667,"az06","az06-3",0.6068,0.3331,NA,NA
668,"az06","az06-3",0.9479,0.6786,NA,NA
669,"az06","az06-3",1.0935,0.7611,NA,NA
670,"az06","az06-3",1.1073,0.924,NA,NA
671,"az06","az06-3",1.2202,0.7538,NA,NA
672,"az06","az06-3",1.2202,0.7538,NA,NA
673,"az06","az06-3",1.152,0.7668,NA,NA
674,"az06","az06-3",0.7204,0.4674,NA,NA
675,"az06","az06-3",0.723,2.5216,NA,NA
676,"az06","az06-3",1.1855,0.7141,NA,NA
677,"az06","az06-3",1.0871,0.8253,NA,NA
678,"az06","az06-3",0.9018,0.6368,NA,NA
679,"az06","az06-3",1.0087,0.7451,NA,NA
680,"az06","az06-3",0.9916,0.7822,NA,NA
681,"az06","az06-3",1.4293,3.1253,NA,NA
682,"az06","az06-3",1.0537,0.8917,NA,NA
683,"az06","az06-3",1.1186,0.8138,NA,NA
684,"az06","az06-3",1.3338,3.1417,NA,NA
685,"az06","az06-3",1.2264,1.648,NA,NA
686,"az06","az06-3",0.7193,0.3937,NA,NA
687,"az06","az06-3",1.0028,0.7693,NA,NA
688,"az06","az06-3",1.0144,0.7931,NA,NA
689,"az06","az06-3",1.1962,0.8626,NA,NA
690,"az06","az06-3",0.7862,0.5113,NA,NA
691,"az06","az06-3",1.2483,0.8242,NA,NA
692,"az06","az06-3",0.8331,0.5327,NA,NA
693,"az06","az06-3",1.1601,1.2643,NA,NA
694,"az06","az06-3",0.7298,0.4557,NA,NA
695,"az06","az06-3",1.0776,0.844,NA,NA
696,"az06","az06-3",1.0087,0.6949,NA,NA
697,"az06","az06-3",1.3387,1.1061,NA,NA
698,"az06","az06-3",1.0355,0.9509,NA,NA
699,"az06","az06-3",0.9653,0.7341,NA,NA
700,"az06","az06-3",0.9226,0.6497,NA,NA
701,"az06","az06-3",0.8149,0.5224,NA,NA
702,"az06","az06-3",1.0319,0.8043,NA,NA
703,"az06","az06-3",1.0204,0.7164,NA,NA
704,"az06","az06-3",1.0319,0.7164,NA,NA
705,"az06","az06-3",0.8236,0.4608,NA,NA
706,"az06","az06-3",0.9145,0.9138,NA,NA
707,"az06","az06-3",1.1963,1.5909,NA,NA
708,"az06","az06-3",1.1973,6.3247,NA,NA
709,"az06","az06-3",0.7208,1.4733,NA,NA
710,"az06","az06-3",1.1015,0.8355,NA,NA
711,"az06","az06-3",0.7293,0.743,NA,NA
712,"az06","az06-3",0.7424,0.3613,NA,NA
713,"az06","az06-3",0.9039,0.6031,NA,NA
714,"az06","az06-3",0.8163,0.6976,NA,NA
715,"az06","az06-3",0.6652,0.3573,NA,NA
716,"az06","az06-3",1.1169,0.9091,NA,NA
717,"az06","az06-3",0.6908,0.3534,NA,NA
718,"az06","az06-3",0.9909,1.0846,NA,NA
719,"az06","az06-3",0.9897,1.9035,NA,NA
720,"az06","az06-3",0.9283,0.9297,NA,NA
721,"az06","az06-3",0.9283,0.9408,NA,NA
722,"az06","az06-3",0.7138,0.5675,NA,NA
723,"az06","az06-3",0.7396,1.8036,NA,NA
724,"az06","az06-3",0.9216,0.7277,NA,NA
725,"az06","az06-3",1.3054,2.0141,NA,NA
726,"az06","az06-3",0.7151,0.4521,NA,NA
727,"az06","az06-3",0.9244,0.7007,NA,NA
728,"az06","az06-3",1.2131,0.8345,NA,NA
729,"az06","az06-3",1.2254,1.5235,NA,NA
730,"az06","az06-3",1.1752,0.7303,NA,NA
731,"az06","az06-3",0.8405,0.4646,NA,NA
732,"az06","az06-3",1.1289,0.7606,NA,NA
733,"az06","az06-3",1.1089,0.7859,NA,NA
734,"az06","az06-3",1.0476,1.0268,NA,NA
735,"az06","az06-3",1.142,0.7842,NA,NA
736,"az06","az06-3",0.8485,0.7632,NA,NA
737,"az06","az06-3",1.5123,1.5754,NA,NA
738,"az06","az06-3",0.6263,0.3681,NA,NA
739,"az06","az06-3",0.6772,0.5816,NA,NA
740,"az06","az06-3",1.0776,0.844,NA,NA
741,"az06","az06-3",0.7753,0.433,NA,NA
742,"az06","az06-3",0.9714,0.6967,NA,NA
743,"az06","az06-3",1.0776,0.844,NA,NA
744,"az06","az06-3",1.1858,0.9185,NA,NA
745,"az06","az06-3",1.0087,0.6949,NA,NA
746,"az06","az06-3",0.7862,0.5113,NA,NA
747,"az06","az06-3",1.142,0.7842,NA,NA
748,"az06","az06-3",0.6887,0.438,NA,NA
749,"az06","az06-3",1.0776,0.844,NA,NA
750,"az06","az06-3",0.7663,0.8639,NA,NA
751,"az06","az06-3",1.1962,0.7937,NA,NA
752,"az06","az06-3",1.1811,1.8085,NA,NA
753,"az06","az06-3",0.9552,0.6137,NA,NA
754,"az06","az06-3",1.2131,0.9098,NA,NA
755,"az06","az06-3",1.1855,0.7141,NA,NA
756,"az06","az06-3",1.0456,0.6303,NA,NA
757,"az06","az06-3",0.8733,0.5325,NA,NA
758,"az06","az06-3",0.7125,1.0877,NA,NA
759,"az06","az06-3",0.8258,0.7192,NA,NA
760,"az06","az06-3",0.8144,0.4608,NA,NA
761,"az06","az06-3",1.2131,0.8345,NA,NA
762,"az06","az06-3",0.7862,0.5113,NA,NA
763,"az06","az06-3",0.9966,2.709,NA,NA
764,"az06","az06-3",1.0439,0.7386,NA,NA
765,"az06","az06-3",1.1367,1.0532,NA,NA
766,"az06","az06-3",0.8702,0.5881,NA,NA
767,"az06","az06-3",1.0319,0.7164,NA,NA
768,"az06","az06-3",1.065,5.4129,NA,NA
769,"az06","az06-3",1.0596,0.9053,NA,NA
770,"az06","az06-3",1.1355,0.7367,NA,NA
771,"az06","az06-3",1.1471,0.9713,NA,NA
772,"az06","az06-3",0.5777,0.313,NA,NA
773,"az06","az06-3",0.7554,0.5775,NA,NA
774,"az06","az06-3",0.7859,0.533,NA,NA
775,"az06","az06-3",0.8149,0.4811,NA,NA
776,"az06","az06-3",0.7204,0.4585,NA,NA
777,"az06","az06-3",0.9189,0.6898,NA,NA
778,"az06","az06-3",0.8318,0.5498,NA,NA
779,"az06","az06-3",1.5256,1.2866,NA,NA
780,"az06","az06-3",1.0087,0.7043,NA,NA
781,"az06","az06-3",1.2419,1.3928,NA,NA
782,"az06","az06-3",0.8425,0.6893,NA,NA
783,"az06","az06-3",1.5256,1.4897,NA,NA
784,"az06","az06-3",0.9653,0.7341,NA,NA
785,"az06","az06-3",1.0294,0.7006,NA,NA
786,"az06","az06-3",1.1236,0.6789,NA,NA
787,"az06","az06-3",0.6842,0.468,NA,NA
788,"az06","az06-3",0.986,0.7678,NA,NA
789,"az06","az06-3",1.1657,0.651,NA,NA
790,"az06","az06-3",0.9351,0.6424,NA,NA
791,"az06","az06-3",1.0596,1.3194,NA,NA
792,"az06","az06-3",0.7138,0.4397,NA,NA
793,"az06","az06-3",0.9189,0.7752,NA,NA
794,"az06","az06-3",0.6122,0.3257,NA,NA
795,"az06","az06-3",0.8702,0.5856,NA,NA
796,"az06","az06-3",1.146,1.1881,NA,NA
797,"az06","az06-3",1.4073,1.404,NA,NA
798,"az06","az06-3",1.1755,0.9812,NA,NA
799,"az06","az06-3",0.9875,0.7568,NA,NA
800,"az06","az06-3",0.8737,0.6142,NA,NA
801,"az06","az06-3",1.0858,3.5032,NA,NA
802,"az06","az06-3",0.8757,0.5282,NA,NA
803,"az06","az06-3",1.3594,1.0656,NA,NA
804,"az06","az06-3",0.6077,0.4431,NA,NA
805,"az06","az06-3",0.8575,0.7424,NA,NA
806,"az06","az06-3",0.6503,0.3095,NA,NA
807,"az06","az06-3",1.0839,0.7624,NA,NA
808,"az06","az06-3",0.6256,0.4498,NA,NA
809,"az06","az06-3",1.1752,0.7303,NA,NA
810,"az06","az06-3",0.8757,0.5278,NA,NA
811,"az06","az06-3",0.9997,1.6853,NA,NA
812,"az06","az06-3",0.8656,0.512,NA,NA
813,"az06","az06-3",1.282,0.8491,NA,NA
814,"az06","az06-3",0.9861,0.8741,NA,NA
815,"az06","az06-3",1.1269,0.869,NA,NA
816,"az06","az06-3",0.7278,0.7282,NA,NA
817,"az06","az06-3",0.6025,0.4357,NA,NA
818,"az06","az06-3",0.9244,0.6465,NA,NA
819,"az06","az06-3",1.0397,1.7051,NA,NA
820,"az06","az06-3",0.9738,0.7178,NA,NA
821,"az06","az06-3",0.773,0.8813,NA,NA
822,"az06","az06-3",0.9119,0.5898,NA,NA
823,"az06","az06-3",1.0689,1.0317,NA,NA
824,"az06","az06-3",1.1313,0.8261,NA,NA
825,"az06","az06-3",0.6169,0.3809,NA,NA
826,"az06","az06-3",0.6456,0.4534,NA,NA
827,"az06","az06-3",0.5889,0.4643,NA,NA
828,"az06","az06-3",0.8861,0.8799,NA,NA
829,"az06","az06-3",1.0525,1.3284,NA,NA
830,"az06","az06-3",0.5586,2.8577,NA,NA
831,"az06","az06-3",0.6208,0.3434,NA,NA
832,"az06","az06-3",0.9043,0.6524,NA,NA
833,"az06","az06-3",1.1136,0.9863,NA,NA
834,"az06","az06-3",1.0839,0.7624,NA,NA
835,"az06","az06-3",1.1089,0.7859,NA,NA
836,"az06","az06-3",0.7862,0.5113,NA,NA
837,"az06","az06-3",1.2192,2.4463,NA,NA
838,"az06","az06-3",0.8192,1.1659,NA,NA
839,"az06","az06-3",0.8627,0.7828,NA,NA
840,"az06","az06-3",1.0492,1.9046,NA,NA
841,"az06","az06-3",1.1389,0.8872,NA,NA
842,"az06","az06-3",0.7931,0.5,NA,NA
843,"az06","az06-3",0.8967,0.4729,NA,NA
844,"az06","az06-3",0.9234,0.7546,NA,NA
845,"az06","az06-3",0.9092,0.5448,NA,NA
846,"az06","az06-3",0.7931,0.5325,NA,NA
847,"az06","az06-3",1.0776,0.844,NA,NA
848,"az06","az06-3",1.1186,0.7739,NA,NA
849,"az06","az06-3",0.9092,0.5496,NA,NA
850,"az06","az06-3",0.8236,0.4608,NA,NA
851,"az06","az06-3",1.1089,0.8138,NA,NA
852,"az06","az06-3",0.6887,0.4459,NA,NA
853,"az06","az06-3",1.1814,5.8243,NA,NA
854,"az06","az06-3",1.0204,0.7164,NA,NA
855,"az06","az06-3",1.1814,2.8645,NA,NA
856,"az06","az06-3",1.2003,0.9303,NA,NA
857,"az06","az06-3",1.3017,1.4177,NA,NA
858,"az06","az06-3",0.8331,0.4751,NA,NA
859,"az06","az06-3",1.2237,0.8419,NA,NA
860,"az06","az06-3",1.0839,0.7624,NA,NA
861,"az06","az06-3",1.0627,0.7148,NA,NA
862,"az06","az06-3",0.7466,0.4698,NA,NA
863,"az06","az06-3",1.1858,0.9108,NA,NA
864,"az06","az06-3",0.8651,0.4904,NA,NA
865,"az06","az06-3",1.0233,0.7755,NA,NA
866,"az06","az06-3",1.1073,1.0552,NA,NA
867,"az06","az06-3",0.9802,0.7462,NA,NA
868,"az06","az06-3",1.1122,2.0949,NA,NA
869,"az06","az06-3",1.0839,0.8078,NA,NA
870,"az06","az06-3",1.0626,0.8005,NA,NA
871,"az06","az06-3",1.1858,0.8095,NA,NA
872,"az06","az06-3",1.1289,0.7606,NA,NA
873,"az06","az06-3",1.261,0.9277,NA,NA
874,"az06","az06-3",0.944,0.7229,NA,NA
875,"az06","az06-3",0.7862,0.5113,NA,NA
876,"az06","az06-3",1.0144,0.7931,NA,NA
877,"az06","az06-3",0.867,3.9203,NA,NA
878,"az06","az06-3",1.0028,0.7693,NA,NA
879,"az06","az06-3",1.0776,0.844,NA,NA
880,"az06","az06-3",1.2362,1.0782,NA,NA
881,"az06","az06-3",1.1202,1.0347,NA,NA
882,"az06","az06-3",0.7862,0.5113,NA,NA
883,"az06","az06-3",1.1487,0.7244,NA,NA
884,"az06","az06-3",0.6732,0.4248,NA,NA
885,"az06","az06-3",1.0839,0.8592,NA,NA
886,"az06","az06-3",1.3131,1.0749,NA,NA
887,"az06","az06-3",0.7931,0.5011,NA,NA
888,"az06","az06-3",0.7401,0.4805,NA,NA
889,"az06","az06-3",1.1933,1.1911,NA,NA
890,"az06","az06-3",1.1128,1.0634,NA,NA
891,"az06","az06-3",0.7151,0.4972,NA,NA
892,"az06","az06-3",1.1035,0.7378,NA,NA
893,"az06","az06-3",1.072,1.516,NA,NA
894,"az06","az06-3",1.2131,0.8345,NA,NA
895,"az06","az06-3",0.7991,1.1876,NA,NA
896,"az06","az06-3",1.2483,0.7771,NA,NA
897,"az06","az06-3",1.0144,0.7931,NA,NA
898,"az06","az06-3",1.0028,0.7693,NA,NA
899,"az06","az06-3",0.7234,0.5035,NA,NA
900,"az06","az06-3",1.0636,0.8517,NA,NA
901,"az06","az06-3",1.2903,1.6571,NA,NA
902,"az06","az06-3",1.0204,0.7164,NA,NA
903,"az06","az06-3",0.7466,0.4858,NA,NA
904,"az06","az06-3",1.2646,0.9936,NA,NA
905,"az06","az06-3",0.7685,0.5034,NA,NA
906,"az06","az06-3",0.6732,0.4287,NA,NA
907,"az06","az06-3",1.2173,1.3322,NA,NA
908,"az06","az06-3",1.2393,1.4942,NA,NA
909,"az06","az06-3",1.0196,2.2567,NA,NA
910,"az06","az06-3",1.3513,1.075,NA,NA
911,"az06","az06-3",1.1066,1.0325,NA,NA
912,"az06","az06-3",0.7151,0.4521,NA,NA
913,"az06","az06-3",1.2721,1.2103,NA,NA
914,"az06","az06-3",1.0831,1.9849,NA,NA
915,"az06","az06-3",0.6887,0.438,NA,NA
916,"az06","az06-3",1.0936,0.6657,NA,NA
917,"az06","az06-3",1.4293,3.85,NA,NA
918,"az06","az06-3",1.065,1.4676,NA,NA
919,"az06","az06-3",0.7752,0.485,NA,NA
920,"az06","az06-3",1.1234,1.032,NA,NA
921,"az06","az06-3",1.3017,1.2003,NA,NA
922,"az06","az06-3",0.6732,0.4248,NA,NA
923,"az06","az06-3",1.3704,0.9943,NA,NA
924,"az06","az06-3",1.1617,0.7083,NA,NA
925,"az06","az06-3",1.2131,0.8345,NA,NA
926,"az06","az06-3",1.0598,0.9939,NA,NA
927,"az06","az06-3",0.7316,0.466,NA,NA
928,"az06","az06-3",1.2192,2.2092,NA,NA
929,"az06","az06-3",1.0439,0.7386,NA,NA
930,"az06","az06-3",0.9916,0.8158,NA,NA
931,"az06","az06-3",1.146,1.0188,NA,NA
932,"az06","az06-3",0.8411,0.6874,NA,NA
933,"az06","az06-3",0.8215,0.4506,NA,NA
934,"az06","az06-3",1.2131,0.8345,NA,NA
935,"az06","az06-3",1.069,0.6842,NA,NA
936,"az06","az06-3",1.1858,0.8095,NA,NA
937,"az06","az06-3",1.3016,1.6811,NA,NA
938,"az06","az06-3",1.1122,1.7191,NA,NA
939,"az06","az06-3",1.1355,0.722,NA,NA
940,"az06","az06-3",0.9018,0.5534,NA,NA
941,"az06","az06-3",1.5256,1.4408,NA,NA
942,"az06","az06-3",0.9887,0.7056,NA,NA
943,"az06","az06-3",0.876,0.8424,NA,NA
944,"az06","az06-3",0.805,0.447,NA,NA
945,"az06","az06-3",0.805,0.447,NA,NA
946,"az06","az06-3",0.8144,0.5072,NA,NA
947,"az06","az06-3",1.0598,0.9222,NA,NA
948,"az06","az06-3",1.1546,1.5052,NA,NA
949,"az06","az06-3",1.2113,1.0482,NA,NA
950,"az06","az06-3",1.3455,3.2261,NA,NA
951,"az06","az06-3",1.1487,0.7084,NA,NA
952,"az06","az06-3",1.1546,1.7099,NA,NA
953,"az06","az06-3",0.8144,0.4608,NA,NA
954,"az06","az06-3",1.231,0.7371,NA,NA
955,"az06","az06-3",1.1163,0.7634,NA,NA
956,"az06","az06-3",1.3338,3.1853,NA,NA
957,"az06","az06-3",1.2158,1.8041,NA,NA
958,"az06","az06-3",0.8319,0.53,NA,NA
959,"az06","az06-3",1.2362,1.0037,NA,NA
960,"az06","az06-3",0.8651,1.359,NA,NA
961,"az06","az06-3",1.1355,0.7066,NA,NA
962,"az06","az06-3",1.1035,0.7963,NA,NA
963,"az06","az06-3",0.7413,0.5097,NA,NA
964,"az06","az06-3",1.3169,1.6025,NA,NA
965,"az06","az06-3",1.1163,0.7607,NA,NA
966,"az06","az06-3",0.6068,0.3331,NA,NA
967,"az06","az06-3",0.9686,0.9524,NA,NA
968,"az06","az06-3",0.9039,0.6031,NA,NA
969,"az06","az06-3",0.7685,0.4959,NA,NA
970,"az06","az06-3",0.8702,0.5856,NA,NA
971,"az06","az06-3",0.9897,1.9848,NA,NA
972,"az06","az06-3",1.1089,0.7859,NA,NA
973,"az06","az06-3",0.885,0.5055,NA,NA
974,"az06","az06-3",1.2003,1.4768,NA,NA
975,"az06","az06-3",1.0144,0.7931,NA,NA
976,"az06","az06-3",1.2901,0.904,NA,NA
977,"az06","az06-3",0.9018,0.7672,NA,NA
978,"az06","az06-3",0.7371,0.6124,NA,NA
979,"az06","az06-3",0.958,0.5604,NA,NA
980,"az06","az06-3",1.072,1.1308,NA,NA
981,"az06","az06-3",1.0516,0.7181,NA,NA
982,"az06","az06-3",1.2772,2.0813,NA,NA
983,"az06","az06-3",1.3017,1.2344,NA,NA
984,"az06","az06-3",1.1858,0.8851,NA,NA
985,"az06","az06-3",1.0994,2.5704,NA,NA
986,"az06","az06-3",0.8651,0.4904,NA,NA
987,"az06","az06-3",1.1858,0.8751,NA,NA
988,"az06","az06-3",0.9497,1.0075,NA,NA
989,"az06","az06-3",1.0292,2.2562,NA,NA
990,"az06","az06-3",0.9172,0.5426,NA,NA
991,"az06","az06-3",0.7759,0.7473,NA,NA
992,"az06","az06-3",1.0628,0.7068,NA,NA
993,"az06","az06-3",0.6663,1.4249,NA,NA
994,"az06","az06-3",0.715,0.4116,NA,NA
995,"az06","az06-3",0.9997,4.0702,NA,NA
996,"az06","az06-3",0.777,0.4524,NA,NA
997,"az06","az06-3",1.0627,0.7553,NA,NA
998,"az06","az06-3",1.2721,0.9734,NA,NA
999,"az06","az06-3",0.7293,1.0037,NA,NA
